	cls	score	score_best
st6v	-1	0.00015279088814159795	0.00015279088814159795
765053	-1	0.00015278648555302937	0.00015278648555302937
767206	-1	0.00015276605066143526	0.00015276605066143526
st5h	-1	0.00015270882357720425	0.00015270882357720425
sppindle	-1	0.00015268394291419865	0.00015268394291419865
7937	-1	0.00015244324812701998	0.00015244324812701998
st2b	-1	0.00015242743882316835	0.00015242743882316835
802tdgp	-1	0.0001522930447573768	0.0001522930447573768
80bar	-1	0.0001519625757457027	0.0001519625757457027
802t	-1	0.00015192161213830298	0.00015192161213830298
sporidically	-1	0.00015191273092898976	0.00015191273092898976
technologies	-1	0.00015161858751869012	0.00015161858751869012
vfr	-1	0.00015114125124692578	0.00015114125124692578
view	-1	0.00015110044205122336	0.00015110044205122336
vertcal	-1	0.00015099748076482773	0.00015099748076482773
1121127	-1	0.00015097541039824032	0.00015097541039824032
version	-1	0.00015068543774672514	0.00015068543774672514
vetical	-1	0.0001506546697187415	0.0001506546697187415
vise	-1	0.00015065346461644771	0.00015065346461644771
vision	-1	0.00015059348845088342	0.00015059348845088342
warning	-1	0.00015051948841525485	0.00015051948841525485
warming	-1	0.00015051410208524868	0.00015051410208524868
warmed	-1	0.00015027183417390326	0.00015027183417390326
warm	-1	0.00015027183417390326	0.00015027183417390326
want	-1	0.00015026140216023925	0.00015026140216023925
walked	-1	0.0001502543447012111	0.0001502543447012111
wait	-1	0.00015023712897455947	0.00015023712897455947
waer	-1	0.0001502353114048028	0.0001502353114048028
w37	-1	0.00015019218192990756	0.00015019218192990756
vrfmt	-1	0.00015012570142580264	0.00015012570142580264
volts	-1	0.0001499019634367136	0.0001499019634367136
volt	-1	0.00014945084351465073	0.00014945084351465073
vogrel	-1	0.00014940912353258282	0.00014940912353258282
warrantied	-1	0.0001493658735649979	0.0001493658735649979
velocity	-1	0.00014923264280953055	0.00014923264280953055
useable	-1	0.00014918245746742674	0.00014918245746742674
upstairs	-1	0.00014917417379513257	0.00014917417379513257
ups	-1	0.000149166127287741	0.000149166127287741
uppon	-1	0.0001486599864053457	0.0001486599864053457
1221	-1	0.00014841537149083828	0.00014841537149083828
124	-1	0.0001484138332622502	0.0001484138332622502
128	-1	0.00014840240278837747	0.00014840240278837747
unt	-1	0.00014840240278837747	0.00014840240278837747
unstable	-1	0.00014836276956723332	0.00014836276956723332
12v	-1	0.00014818895098829245	0.00014818895098829245
upload	-1	0.00014818895098829245	0.00014818895098829245
vac	-1	0.00014812080985769215	0.00014812080985769215
1200	-1	0.00014797177317319558	0.00014797177317319558
vdc	-1	0.00014795129309930514	0.00014795129309930514
vbowl	-1	0.00014791412082761058	0.00014791412082761058
vary	-1	0.0001477514521901945	0.0001477514521901945
various	-1	0.00014730953601942555	0.00014730953601942555
114	-1	0.00014722549185298002	0.00014722549185298002
115	-1	0.0001471426212780688	0.0001471426212780688
vargas	-1	0.0001471426212780688	0.0001471426212780688
valving	-1	0.00014709886082730147	0.00014709886082730147
valve12	-1	0.00014705574317909514	0.00014705574317909514
118	-1	0.00014702666326559284	0.00014702666326559284
vacuumed	-1	0.00014660505146050446	0.00014660505146050446
ve	-1	0.00014647905312539455	0.00014647905312539455
warranting	-1	0.00014627567611858244	0.00014627567611858244
107	-1	0.00014602388556157663	0.00014602388556157663
waste	-1	0.00014597645174938277	0.00014597645174938277
x6	-1	0.0001457484440321794	0.0001457484440321794
0050	-1	0.00014563572550410712	0.00014563572550410712
x31	-1	0.00014562874080882766	0.00014562874080882766
x14	-1	0.00014562377054952528	0.00014562377054952528
0072	-1	0.00014560829484785436	0.00014560829484785436
wshorted	-1	0.0001455980927737475	0.0001455980927737475
xc	-1	0.0001454695674595667	0.0001454695674595667
008	-1	0.0001451787316921709	0.0001451787316921709
wrap	-1	0.00014499541872697833	0.00014499541872697833
wound	-1	0.00014497481699895403	0.00014497481699895403
wouls	-1	0.0001449633096120286	0.0001449633096120286
worry	-1	0.00014473370234527444	0.00014473370234527444
worndamaged	-1	0.00014465019532911927	0.00014465019532911927
040	-1	0.00014456017142793946	0.00014456017142793946
020	-1	0.00014451079772965575	0.00014451079772965575
004	-1	0.000144460556070894	0.000144460556070894
xh	-1	0.00014442161798718206	0.00014442161798718206
0037	-1	0.00014430196986068962	0.00014430196986068962
0007	-1	0.000144037349568149	0.000144037349568149
zeronot	-1	0.00014382469596918633	0.00014382469596918633
0015	-1	0.0001437425990443407	0.0001437425990443407
z31	-1	0.00014367283198651808	0.00014367283198651808
0019	-1	0.00014342332852694905	0.00014342332852694905
002	-1	0.0001433845982166523	0.0001433845982166523
z15gd	-1	0.0001433582118072145	0.0001433582118072145
z12	-1	0.0001432787475025831	0.0001432787475025831
yuschak	-1	0.00014315833926350507	0.00014315833926350507
yo	-1	0.0001430535025224542	0.0001430535025224542
yesterday	-1	0.00014287117332534188	0.00014287117332534188
yes	-1	0.00014283329225121916	0.00014283329225121916
yellow	-1	0.00014283329225121916	0.00014283329225121916
year	-1	0.00014283155048800167	0.00014283155048800167
003004	-1	0.00014280662621488595	0.00014280662621488595
045	-1	0.00014278688606006524	0.00014278688606006524
048	-1	0.00014274737236956946	0.00014274737236956946
050	-1	0.00014257311354515028	0.00014257311354515028
welding	-1	0.000142297507730269	0.000142297507730269
1022	48	0.00014192794166614542	0.00014192794166614542
1025	48	0.00014171842747388524	0.00014192794166614542
1026	48	0.00014164267424885695	0.00014192794166614542
1028	48	0.00014141512864886667	0.00014192794166614542
1029	48	0.00014075029396492256	0.00014192794166614542
weight	-1	0.00014175386054402346	0.00014175386054402346
wedged	-1	0.00014143086942779542	0.00014143086942779542
web	-1	0.0001411533235597993	0.0001411533235597993
wearing	-1	0.00014103999702354196	0.00014103999702354196
10281029	-1	0.00014082757985164413	0.00014082757985164413
wd40	-1	0.00014072863008557495	0.00014072863008557495
waylube	-1	0.00014070954948095567	0.00014070954948095567
wave	-1	0.0001406754705923383	0.0001406754705923383
watched	-1	0.00014054107282700646	0.00014054107282700646
unreadable	-1	0.00014040952677250707	0.00014040952677250707
0500	-1	0.0001403125999227537	0.0001403125999227537
0530	-1	0.00014031194858280473	0.00014031194858280473
0602	-1	0.00014014927407332282	0.00014014927407332282
0604	-1	0.00014014927407332282	0.00014014927407332282
worcester	-1	0.00014014559760887959	0.00014014559760887959
0610	-1	0.00014012158884072967	0.00014012158884072967
0645	-1	0.00014012158884072967	0.00014012158884072967
0850	-1	0.00014009933410890997	0.00014009933410890997
0945	-1	0.00014009933410890997	0.00014009933410890997
1000psi	-1	0.0001398534939918818	0.0001398534939918818
100psi	-1	0.00013983412770948673	0.00013983412770948673
width	-1	0.00013970164128081832	0.00013970164128081832
100s08	-1	0.00013927547132726824	0.00013927547132726824
wide	-1	0.0001392438382960716	0.0001392438382960716
whisker	-1	0.00013920883476014397	0.00013920883476014397
1330	-1	0.00013920144708612738	0.00013920144708612738
unlocking	-1	0.00013900755476626165	0.00013900755476626165
unlock	-1	0.00013900186462448703	0.00013900186462448703
toight	-1	0.00013865435664815374	0.00013865435664815374
300504	-1	0.00013841718513132544	0.00013841718513132544
300507	-1	0.00013841105663314323	0.00013841105663314323
300607	-1	0.00013841105663314323	0.00013841105663314323
tk4	-1	0.00013838745372621964	0.00013838745372621964
tk3	-1	0.000138351613790901	0.000138351613790901
tolerance	-1	0.00013779420710532134	0.00013779420710532134
tk2	-1	0.000137528735150501	0.000137528735150501
tix	-1	0.0001375001962103143	0.0001375001962103143
tites	-1	0.00013749857220584776	0.00013749857220584776
tite	-1	0.00013725932342542612	0.00013725932342542612
tires	-1	0.00013725932342542612	0.00013725932342542612
tips	-1	0.00013723398265392024	0.00013723398265392024
300psi	-1	0.00013718543597729805	0.00013718543597729805
tk	-1	0.00013717285424080003	0.00013717285424080003
2x3	-1	0.00013709275280791467	0.00013709275280791467
2rs	-1	0.00013698690278687292	0.00013698690278687292
traction	-1	0.00013675795795576996	0.00013675795795576996
25amp	-1	0.00013660414230293787	0.00013660414230293787
25mm	-1	0.00013659945731191303	0.00013659945731191303
touchint	-1	0.00013658486062060089	0.00013658486062060089
270	-1	0.00013645448266720947	0.00013645448266720947
torqued	-1	0.0001362973217065874	0.0001362973217065874
28	-1	0.00013625223638257523	0.00013625223638257523
280	-1	0.0001362207789191546	0.0001362207789191546
28bar	-1	0.00013616189168207005	0.00013616189168207005
2b	-1	0.0001361574782485763	0.0001361574782485763
topping	-1	0.00013612495335404455	0.00013612495335404455
topped	-1	0.00013607019786170292	0.00013607019786170292
2pm	-1	0.00013605123317158457	0.00013605123317158457
tio	-1	0.00013605123317158457	0.00013605123317158457
3060	-1	0.00013598678520136996	0.00013598678520136996
310	-1	0.00013598678520136996	0.00013598678520136996
timeout	-1	0.00013568882413461937	0.00013568882413461937
texting	-1	0.0001355949281562682	0.0001355949281562682
tester	-1	0.0001355462557659836	0.0001355462557659836
3500	-1	0.00013546047585331618	0.00013546047585331618
tesioned	-1	0.00013541693165382092	0.00013541693165382092
35bar	-1	0.00013541693165382092	0.00013541693165382092
tensioner	-1	0.00013533281898424451	0.00013533281898424451
360gph	-1	0.00013524923107843145	0.00013524923107843145
37500	-1	0.0001350697313093872	0.0001350697313093872
tennant	-1	0.0001350697313093872	0.0001350697313093872
38bar	-1	0.0001349498885912666	0.0001349498885912666
temporarily	-1	0.0001349498885912666	0.0001349498885912666
3a	-1	0.00013490762742386173	0.00013490762742386173
tell	-1	0.00013490762742386173	0.00013490762742386173
teflon	-1	0.00013473777974515856	0.00013473777974515856
3rdshift	-1	0.00013448579260335716	0.00013448579260335716
34bar	-1	0.00013441801232938344	0.00013441801232938344
25000	-1	0.00013441801232938344	0.00013441801232938344
theory	-1	0.00013433292892176088	0.00013433292892176088
thihs	-1	0.00013430418631919677	0.00013430418631919677
317	-1	0.00013430418631919677	0.00013430418631919677
till	-1	0.00013428184184086314	0.00013428184184086314
tile	-1	0.00013425481836658684	0.00013425481836658684
tightening	-1	0.00013413095217255444	0.00013413095217255444
319	-1	0.00013399663003424125	0.00013399663003424125
3225	-1	0.00013399663003424125	0.00013399663003424125
ties	-1	0.00013397565502355608	0.00013397565502355608
325	-1	0.00013397483119103213	0.00013397483119103213
throttle	-1	0.00013396048504973613	0.00013396048504973613
326	-1	0.0001339289871506077	0.0001339289871506077
32c	-1	0.0001339289871506077	0.0001339289871506077
3450	-1	0.00013379488759359017	0.00013379488759359017
thoroughly	-1	0.00013372052253205423	0.00013372052253205423
thopught	-1	0.00013372052253205423	0.00013372052253205423
3470	-1	0.00013369399628173224	0.00013369399628173224
3s	-1	0.0001335337383608076	0.0001335337383608076
23	-1	0.00013309846794759002	0.00013309846794759002
twisted	-1	0.00013309846794759002	0.00013309846794759002
twice	-1	0.00013309487447410245	0.00013309487447410245
tuuet	-1	0.00013309487447410245	0.00013309487447410245
turrte	-1	0.00013309487447410245	0.00013309487447410245
16478125	-1	0.00013308463047055196	0.00013308463047055196
1681	-1	0.00013300279700201526	0.00013300279700201526
15a	-1	0.00013299696365827072	0.00013299696365827072
turnings	-1	0.00013292039949636472	0.00013292039949636472
1700rpm	-1	0.00013285625472294406	0.00013285625472294406
18	-1	0.00013279523702736736	0.00013279523702736736
turet	-1	0.00013276840435234036	0.00013276840435234036
tuning	-1	0.0001327409701377758	0.0001327409701377758
180	-1	0.0001325065406992818	0.0001325065406992818
186991	-1	0.00013242365421292909	0.00013242365421292909
16amps	-1	0.0001323471405225325	0.0001323471405225325
tylersam	-1	0.00013233780449044955	0.00013233780449044955
1520	-1	0.00013221430114204532	0.00013221430114204532
ubit	-1	0.00013215067646682785	0.00013215067646682785
unloader	-1	0.00013211950487703497	0.00013211950487703497
13amps	-1	0.00013202124293336767	0.00013202124293336767
1406	-1	0.00013202124293336767	0.00013202124293336767
unjameed	-1	0.00013196179580751507	0.00013196179580751507
universal	-1	0.00013194019124315522	0.00013194019124315522
1445	-1	0.00013176097267006447	0.00013176097267006447
14amps	-1	0.0001316803828879032	0.0001316803828879032
1500	-1	0.00013162475163346532	0.00013162475163346532
unidrive	-1	0.00013159314687515578	0.00013159314687515578
uni	-1	0.00013158164073317057	0.00013158164073317057
unfortunetely	-1	0.00013153771028178492	0.00013153771028178492
undersized	-1	0.000131470934896487	0.000131470934896487
undercut	-1	0.0001314326333653087	0.0001314326333653087
150x	-1	0.0001312314804732457	0.0001312314804732457
1515	-1	0.00013119825453576704	0.00013119825453576704
18bar	-1	0.0001311148368282773	0.0001311148368282773
tubing	-1	0.0001311148368282773	0.0001311148368282773
18p1703	-1	0.0001310854674823677	0.0001310854674823677
18p3703	-1	0.0001310181310784511	0.0001310181310784511
22	-1	0.00013065799198707176	0.00013065799198707176
220	-1	0.00013013679914558924	0.00013013679914558924
trasport	-1	0.00013013637623684784	0.00013013637623684784
220v	-1	0.00013003993019965277	0.00013003993019965277
22a	-1	0.00013003993019965277	0.00013003993019965277
22bar	-1	0.00013003993019965277	0.00013003993019965277
213	-1	0.00013003089990771332	0.00013003089990771332
23a	-1	0.0001300087121020303	0.0001300087121020303
2122	-1	0.00012986914152286378	0.00012986914152286378
212	-1	0.0001298506698841082	0.0001298506698841082
19	-1	0.0001295603447457379	0.0001295603447457379
1a	-1	0.00012936987667620388	0.00012936987667620388
1x	-1	0.00012903345282385458	0.00012903345282385458
200	-1	0.00012903345282385458	0.00012903345282385458
true	-1	0.00012900552565671563	0.00012900552565671563
trucks	-1	0.0001288421476721907	0.0001288421476721907
trough	-1	0.0001288195620999059	0.0001288195620999059
205s6	-1	0.0001288195620999059	0.0001288195620999059
20a	-1	0.00012862683596244687	0.00012862683596244687
20x	-1	0.00012862443064698694	0.00012862443064698694
triggering	-1	0.00012833760587500648	0.00012833760587500648
triggered	-1	0.0001282019158297558	0.0001282019158297558
trigger	-1	0.00012808186176050998	0.00012808186176050998
210	-1	0.0001280775195091189	0.0001280775195091189
tri	-1	0.0001280697444750432	0.0001280697444750432
tread	-1	0.0001280697444750432	0.0001280697444750432
slippery	-1	0.0001280697444750432	0.0001280697444750432
selecting	-1	0.00012805000282229556	0.00012805000282229556
slip	-1	0.00012798154357575103	0.00012798154357575103
realignment	-1	0.00012789285510654796	0.00012789285510654796
reailigned	-1	0.0001276497322012354	0.0001276497322012354
cheack	-1	0.00012751439834408676	0.00012751439834408676
readings	-1	0.00012742800891687103	0.00012742800891687103
readable	-1	0.00012742800891687103	0.00012742800891687103
reactor	-1	0.00012736481630800338	0.00012736481630800338
checking	-1	0.0001272577466182925	0.0001272577466182925
checks	-1	0.0001272379104618688	0.0001272379104618688
reach	-1	0.00012719043255761628	0.00012719043255761628
ray	-1	0.00012719043255761628	0.00012719043255761628
cheaged	-1	0.00012718263728806077	0.00012718263728806077
reaming	-1	0.00012706750322810754	0.00012706750322810754
reapaired	-1	0.00012698718344639082	0.00012698718344639082
reapir	-1	0.00012698718344639082	0.00012698718344639082
centrifuge	-1	0.00012680865857442954	0.00012680865857442954
chaged	-1	0.00012677979490042626	0.00012677979490042626
rebulit	-1	0.0001267754518517945	0.0001267754518517945
chagred	-1	0.00012676322150838008	0.00012676322150838008
rebuilding	-1	0.00012674916099721396	0.00012674916099721396
chai	-1	0.00012662796733155013	0.00012662796733155013
chamferring	-1	0.00012658457795816332	0.00012658457795816332
reatiner	-1	0.0001263798794113055	0.0001263798794113055
reassembly	-1	0.00012634497866368814	0.00012634497866368814
characters	-1	0.00012629878022075926	0.00012629878022075926
reapirs	-1	0.00012629878022075926	0.00012629878022075926
rating	-1	0.0001262115601429058	0.0001262115601429058
centerline	-1	0.00012620507795610886	0.00012620507795610886
chevalier	-1	0.0001261098051911876	0.0001261098051911876
ransport	-1	0.00012576710563745	0.00012576710563745
queue	-1	0.00012571264310997038	0.00012571264310997038
question	-1	0.0001256040991822108	0.0001256040991822108
quck	-1	0.000125509700966686	0.000125509700966686
qd	-1	0.00012545158938778015	0.00012545158938778015
qc	-1	0.00012529031069889442	0.00012529031069889442
quite	-1	0.0001252262549249394	0.0001252262549249394
qa	-1	0.0001252262549249394	0.0001252262549249394
clicking	-1	0.00012514877594938081	0.00012514877594938081
q2	-1	0.00012507167780240392	0.00012507167780240392
q03	-1	0.00012502532003403399	0.00012502532003403399
clips	-1	0.00012502532003403399	0.00012502532003403399
closedoperator	-1	0.0001249700411535287	0.0001249700411535287
closes	-1	0.0001249400137250799	0.0001249400137250799
q4	-1	0.00012483665186625493	0.00012483665186625493
r309	-1	0.00012455024871989648	0.00012455024871989648
r970	-1	0.00012440629251059723	0.00012440629251059723
r971	-1	0.00012427874830253058	0.00012427874830253058
chihp	-1	0.00012425959504563355	0.00012425959504563355
choke	-1	0.00012425959504563355	0.00012425959504563355
raises	-1	0.00012425959504563355	0.00012425959504563355
raised	-1	0.0001242431025524786	0.0001242431025524786
chords	-1	0.00012421431405827866	0.00012421431405827866
chunky	-1	0.00012421431405827866	0.00012421431405827866
chutte	-1	0.0001240105309614643	0.0001240105309614643
circuits	-1	0.00012399675693865045	0.00012399675693865045
clasps	-1	0.0001239490640211558	0.0001239490640211558
radiator	-1	0.00012389556920687744	0.00012389556920687744
radial	-1	0.00012385412465547337	0.00012385412465547337
racks	-1	0.00012360543978222514	0.00012360543978222514
claw	-1	0.00012355768369826022	0.00012355768369826022
rach	-1	0.00012344574710177484	0.00012344574710177484
r972	-1	0.00012337506963698832	0.00012337506963698832
chhip	-1	0.00012284694871495428	0.00012284694871495428
receptacle	49	0.0001226445772510276	0.0001226445772510276
receptical	49	0.0001226050538879509	0.0001226445772510276
recepticale	49	0.00012250018377580232	0.0001226445772510276
recepticles	49	0.00011867228639610429	0.0001226445772510276
recepticle	49	0.00011866507620538532	0.0001226445772510276
calling	-1	0.00012230816106425214	0.00012230816106425214
calls	-1	0.00012222599696362835	0.00012222599696362835
releard	-1	0.00012222599696362835	0.00012222599696362835
camswitch	-1	0.00012209094612160122	0.00012209094612160122
cancelled	-1	0.00012209094612160122	0.00012209094612160122
capacitor	-1	0.00012209094612160122	0.00012209094612160122
relieve	-1	0.00012189568566304014	0.00012189568566304014
capped	-1	0.00012180831082350312	0.00012180831082350312
reinstall	-1	0.00012180831082350312	0.00012180831082350312
reinforce	-1	0.0001217735247622864	0.0001217735247622864
rehomed	-1	0.0001217735247622864	0.0001217735247622864
reheaded	-1	0.00012176777079253856	0.00012176777079253856
card	-1	0.0001216875277545904	0.0001216875277545904
regulation	-1	0.00012164468738050015	0.00012164468738050015
carbide	-1	0.00012140054735956686	0.00012140054735956686
reload	-1	0.00012116401322135176	0.00012116401322135176
reloaded	-1	0.00012108894987290101	0.00012108894987290101
cabinets	-1	0.00012098590030458016	0.00012098590030458016
renewal	-1	0.00012098129925418641	0.00012098129925418641
burst	-1	0.00012070210168387215	0.00012070210168387215
bush	-1	0.00012070210168387215	0.00012070210168387215
buster	-1	0.0001206872257740067	0.0001206872257740067
butsystem	-1	0.0001206076849878392	0.0001206076849878392
buttonthis	-1	0.000120571777692803	0.000120571777692803
bypass	-1	0.0001205039706201921	0.0001205039706201921
remnants	-1	0.00012028591613520664	0.00012028591613520664
c60	-1	0.00012025105204215234	0.00012025105204215234
caause	-1	0.00012015599119808916	0.00012015599119808916
reloctaed	-1	0.00012015599119808916	0.00012015599119808916
relocation	-1	0.00012007055301002087	0.00012007055301002087
cabimet	-1	0.00012007055301002087	0.00012007055301002087
carello	-1	0.0001199804954868157	0.0001199804954868157
carousel	-1	0.0001199804954868157	0.0001199804954868157
register	-1	0.00011996403366047655	0.00011996403366047655
refurbishing	-1	0.00011988832335242567	0.00011988832335242567
recycled	-1	0.0001197096389651569	0.0001197096389651569
recut	-1	0.00011957627245526844	0.00011957627245526844
cb7	-1	0.00011942975448230034	0.00011942975448230034
record	-1	0.00011942975448230034	0.00011942975448230034
cb9	-1	0.00011929895260396637	0.00011929895260396637
reconfigured	-1	0.00011925717423519058	0.00011925717423519058
recollection	-1	0.00011917181143572456	0.00011917181143572456
cconveyor	-1	0.00011909421692566072	0.00011909421692566072
recognize	-1	0.00011894839366080603	0.00011894839366080603
cd	-1	0.00011889660613979268	0.00011889660613979268
reclaim	-1	0.00011871240176343238	0.00011871240176343238
recitfier	-1	0.00011867293162625947	0.00011867293162625947
centered	-1	0.00011867293162625947	0.00011867293162625947
redings	-1	0.00011851564426576124	0.00011851564426576124
pvc	-1	0.00011849358783694347	0.00011849358783694347
redoped	-1	0.00011840615222126321	0.00011840615222126321
cb22	-1	0.00011826519483328783	0.00011826519483328783
refurb	-1	0.00011802815178469297	0.00011802815178469297
carraiges	-1	0.00011798532251521236	0.00011798532251521236
reform	-1	0.00011798532251521236	0.00011798532251521236
carrying	-1	0.00011795993695418992	0.00011795993695418992
refill	-1	0.0001179508230083082	0.0001179508230083082
refference	-1	0.00011787579633777844	0.00011787579633777844
casing	-1	0.00011779743510076008	0.00011779743510076008
catch	-1	0.00011779743510076008	0.00011779743510076008
causes	-1	0.00011776680492226455	0.00011776680492226455
cavitating	-1	0.00011774066329945981	0.00011774066329945981
ref	-1	0.00011765046094007878	0.00011765046094007878
reels	-1	0.0001173930129866583	0.0001173930129866583
cb1	-1	0.0001173930129866583	0.0001173930129866583
cb110	-1	0.00011737459296301872	0.00011737459296301872
cb111	-1	0.00011722111856864041	0.00011722111856864041
cb5	-1	0.00011718358545771042	0.00011718358545771042
putting	-1	0.00011712888582437061	0.00011712888582437061
closure	-1	0.00011712888582437061	0.00011712888582437061
pushed	-1	0.00011709234618259955	0.00011709234618259955
cured	-1	0.00011695507871969761	0.00011695507871969761
cutdamaged	-1	0.000116943749611802	0.000116943749611802
cuycle	-1	0.00011681369872516564	0.00011681369872516564
cver	-1	0.00011681369872516564	0.00011681369872516564
cyclinders	-1	0.00011680428090026591	0.00011680428090026591
d22978	-1	0.00011679926320045177	0.00011679926320045177
cure	-1	0.00011679175055791844	0.00011679175055791844
d26018	-1	0.00011678056285527018	0.00011678056285527018
d90	-1	0.00011678056285527018	0.00011678056285527018
damaging	-1	0.00011675283635272695	0.00011675283635272695
damgaed	-1	0.00011675283635272695	0.00011675283635272695
damged	-1	0.00011673951651671988	0.00011673951651671988
dampner	-1	0.00011673641466808649	0.00011673641466808649
danfoss	-1	0.00011605001505106031	0.00011605001505106031
d26035	-1	0.00011604571096206738	0.00011604571096206738
csink	-1	0.00011604571096206738	0.00011604571096206738
cs1008	-1	0.00011604571096206738	0.00011604571096206738
cs	-1	0.00011599245120342843	0.00011599245120342843
cp	-1	0.00011594574821026762	0.00011594574821026762
cpmpleted	-1	0.00011586444908474643	0.00011586444908474643
cpuplc	-1	0.00011565342705081818	0.00011565342705081818
crack	-1	0.00011548385497390177	0.00011548385497390177
cracks	-1	0.0001154689953364571	0.0001154689953364571
crashing	-1	0.00011525923205374493	0.00011525923205374493
create	-1	0.00011493418247458704	0.00011493418247458704
crellen	-1	0.00011481340024374555	0.00011481340024374555
crew	-1	0.00011481340024374555	0.00011481340024374555
petcock	-1	0.00011469381364373832	0.00011469381364373832
critical	-1	0.00011469244676476568	0.00011469244676476568
crosses	-1	0.00011469244676476568	0.00011469244676476568
crown	-1	0.00011469244676476568	0.00011469244676476568
crushed	-1	0.00011454711747635346	0.00011454711747635346
crushing	-1	0.0001144664007762896	0.0001144664007762896
dangling	-1	0.00011432878396947637	0.00011432878396947637
decking	-1	0.00011432878396947637	0.00011432878396947637
deco	-1	0.00011401144759933202	0.00011401144759933202
deemed	-1	0.00011396282369702719	0.00011396282369702719
nozzles	-1	0.00011371732431882491	0.00011371732431882491
es1	-1	0.00011371732431882491	0.00011371732431882491
es5	-1	0.00011361980907028834	0.00011361980907028834
esco	-1	0.00011360640730348396	0.00011360640730348396
ethernet	-1	0.00011357919755566947	0.00011357919755566947
mounts	-1	0.00011357919755566947	0.00011357919755566947
ftlb	-1	0.00011357919755566947	0.00011357919755566947
gc	-1	0.00011338161155299076	0.00011338161155299076
grabber	-1	0.00011338161155299076	0.00011338161155299076
hs1	-1	0.00011318959053012333	0.00011318959053012333
i20	-1	0.00011314473030571626	0.00011314473030571626
meter	-1	0.00011303026961673189	0.00011303026961673189
marci	-1	0.00011287821500710735	0.00011287821500710735
jiggled	-1	0.00011278671540200229	0.00011278671540200229
ko1	-1	0.00011278671540200229	0.00011278671540200229
didnt	-1	0.00011278119376105445	0.00011278119376105445
coveyor	-1	0.0001127238192621291	0.0001127238192621291
diaphragm	-1	0.0001127238192621291	0.0001127238192621291
diameter	-1	0.00011266772647307253	0.00011266772647307253
deflected	-1	0.00011233837467849418	0.00011233837467849418
delayed	-1	0.00011233314535721607	0.00011233314535721607
delays	-1	0.00011233314535721607	0.00011233314535721607
deltoid	-1	0.00011226818869283945	0.00011226818869283945
deoth	-1	0.00011218128204348669	0.00011218128204348669
derailed	-1	0.00011207060826837968	0.00011207060826837968
designed	-1	0.00011180077894456882	0.00011180077894456882
orientator	-1	0.00011180077894456882	0.00011180077894456882
determined	-1	0.000111548163726609	0.000111548163726609
devices	-1	0.00011140645372080548	0.00011140645372080548
devicesonline	-1	0.00011135521119408051	0.00011135521119408051
diabled	-1	0.00011135521119408051	0.00011135521119408051
diagnose	-1	0.00011135521119408051	0.00011135521119408051
diamond	-1	0.00011125638591895236	0.00011125638591895236
burring	-1	0.00011112849053205016	0.00011112849053205016
covering	-1	0.00011092241231967556	0.00011092241231967556
couple	-1	0.00011085412942861509	0.00011085412942861509
collison	-1	0.00011077030446991549	0.00011077030446991549
comes	-1	0.00011070261819596916	0.00011070261819596916
protector	-1	0.00011023645590522306	0.00011023645590522306
communication	-1	0.00011023645590522306	0.00011023645590522306
compatable	-1	0.00011016675377007076	0.00011016675377007076
compensate	-1	0.00011011568684316391	0.00011011568684316391
collided	-1	0.00011004860139014308	0.00011004860139014308
compensated	-1	0.00011000406018275143	0.00011000406018275143
compression	-1	0.00010936431780257854	0.00010936431780257854
compressor	-1	0.00010934702511271653	0.00010934702511271653
concentricity	-1	0.00010922085176748928	0.00010922085176748928
conceyor	-1	0.00010922085176748928	0.00010922085176748928
compensator	-1	0.00010916178607592726	0.00010916178607592726
proximty	-1	0.00010916178607592726	0.00010916178607592726
cluch	-1	0.00010878917038562846	0.00010878917038562846
clutchbrake	-1	0.00010878917038562846	0.00010878917038562846
punp	-1	0.00010819296108048067	0.00010819296108048067
punched	-1	0.00010819296108048067	0.00010819296108048067
cmpleted	-1	0.00010815252842951863	0.00010815252842951863
pumproutine	-1	0.00010815252842951863	0.00010815252842951863
cncs	-1	0.00010815252842951863	0.00010815252842951863
coax	-1	0.00010767469816760257	0.00010767469816760257
coiltwice	-1	0.00010762425336069875	0.00010762425336069875
pulsing	-1	0.00010742071987722386	0.00010742071987722386
colet	-1	0.0001072899094016047	0.0001072899094016047
pulling	-1	0.0001072899094016047	0.0001072899094016047
colin	-1	0.00010719149608295035	0.00010719149608295035
coling	-1	0.00010719046891770356	0.00010719046891770356
condenser	-1	0.00010714867396352325	0.00010714867396352325
confirmwed	-1	0.0001070442158284536	0.0001070442158284536
confriming	-1	0.00010699413963084001	0.00010699413963084001
confuded	-1	0.00010691847584830388	0.00010691847584830388
point	-1	0.00010688263783953829	0.00010688263783953829
converyor	-1	0.00010674814384335968	0.00010674814384335968
cool	-1	0.00010672196446292246	0.00010672196446292246
coolantcontactor	-1	0.00010662283102218601	0.00010662283102218601
copied	-1	0.00010659924648472305	0.00010659924648472305
plugin	-1	0.0001061673763373222	0.0001061673763373222
corectly	-1	0.0001061673763373222	0.0001061673763373222
corner	-1	0.00010599685669014362	0.00010599685669014362
counduit	-1	0.00010571853449064305	0.00010571853449064305
count	-1	0.00010562040084410084	0.00010562040084410084
counters	-1	0.0001054403002144963	0.0001054403002144963
cove	-1	0.00010524829259611186	0.00010524829259611186
connot	-1	0.00010465849693277511	0.00010465849693277511
consitant	-1	0.00010465849693277511	0.00010465849693277511
